time,open,high,low,close,EMA Fast,EMA Slow,LongSignal,ShortSignal
1770348840,24533.567053246796,24554,24533.567053246796,24544.125,24533.403918193955,24520.974479326887,1,
1770348960,24538.846026623396,24551.5,24523.25,24536.3125,24533.668334721777,24521.575970333677,1,
1770349080,24537.579263311698,24537.579263311698,24508,24517.75,24532.221213383433,24521.425932281378,,
1770349200,24527.664631655847,24527.664631655847,24488.5,24500.6875,24529.354512166756,24520.612660427207,,
1770349320,24514.176065827924,24514.176065827924,24476.5,24486.4375,24525.452965606142,24519.272458057512,,
1770349440,24500.30678291396,24500.30678291396,24472.5,24486.75,24521.934514187404,24517.997067545453,,
1770349560,24493.52839145698,24498.5,24482.5,24492.4375,24519.252967443095,24516.994731563278,,
1770349680,24492.98294572849,24504.25,24486,24495.9375,24517.133379493724,24516.168957776485,,
1770349800,24494.460222864247,24511.75,24494.460222864247,24505.375,24516.064435903387,24515.745665314662,,
1770349920,24499.917611432124,24533,24499.917611432124,24518.5,24516.28585082126,24515.853678439576,,
1770350040,24509.20880571606,24534.75,24509.20880571606,24528,24517.35077347387,24516.33000477528,1,
1770350160,24518.60440285803,24532.25,24518.60440285803,24526.75,24518.20524861261,24516.738632038992,1,
1770350280,24522.677201429015,24529.75,24521.5,24526.375,24518.94795328419,24517.116528821778,1,
1770350400,24524.52610071451,24528.25,24505.25,24518.9375,24518.947002985627,24517.187939456217,,
1770350520,24521.731800357255,24521.731800357255,24509,24514,24518.49727544148,24517.062922222638,,
1770350640,24517.86590017863,24517.86590017863,24501.75,24508.5,24517.588432219527,24516.727121351163,,
1770350760,24513.182950089315,24524.75,24505.5,24512.0625,24517.086074745024,24516.544195023667,,
1770350880,24512.622725044657,24515.75,24496.75,24505.8125,24516.061204313657,24516.123344238425,,1
1770351000,24509.217612522327,24515,24496.25,24505.25,24515.07836755787,24515.696938582016,,1
1770351120,24507.233806261163,24517.5,24507.233806261163,24512.625,24514.855334143518,24515.576470402328,,1
1770351240,24509.929403130584,24518.75,24500.5,24509.5625,24514.3741674032,24515.340628425765,,1
1770351360,24509.74595156529,24509.74595156529,24497.5,24503.375,24513.37424309382,24514.871388095344,,1
1770351480,24506.560475782644,24515.75,24501,24507.375,24512.828857358018,24514.577412091603,,1
1770351600,24506.967737891322,24510,24498.75,24504.375,24512.060324870927,24514.177317499776,,1
1770351720,24505.67136894566,24505.75,24486.25,24496.375,24510.634386246296,24513.479187401746,,1
1770351840,24501.02318447283,24501.02318447283,24488,24494.5625,24509.17330567845,24512.73735652325,,1
1770351960,24497.792842236413,24503.25,24493.25,24498.125,24508.168914253136,24512.164322934103,,1
1770352080,24497.958921118206,24503.25,24491.25,24495.875,24507.05128568467,24511.525525956295,,1
1770352200,24496.9169605591,24497.5,24483.25,24489.9375,24505.495486986063,24510.678936703105,,1
1770352320,24493.42723027955,24493.42723027955,24466.5,24478.8125,24503.069760896422,24509.429272518668,,1
1770352440,24486.119865139775,24486.119865139775,24467.75,24474.0625,24500.432737178566,24508.042340263033,,1
1770352560,24480.091182569886,24480.091182569886,24459.75,24467.125,24497.404761071422,24506.43773868409,,1
1770352680,24473.608091284943,24473.608091284943,24451.5,24457.875,24493.811146428565,24504.533317559224,,1
1770352800,24465.74154564247,24465.74154564247,24444,24453.25,24490.123769480513,24502.522207066704,,1
1770352920,24459.495772821236,24470.75,24452.5,24460.375,24487.419335891376,24500.86937541703,,1
1770353040,24459.935386410616,24474.25,24459.935386410616,24466.8125,24485.545987173977,24499.53381167519,,1
1770353160,24463.373943205308,24477.5,24458.75,24469.75,24484.10998833998,24498.365819060476,,1
1770353280,24466.561971602656,24477.25,24455,24467.375,24482.58862576362,24497.15049282281,,1
1770353400,24466.968485801328,24467.25,24452.75,24458.875,24480.43284160329,24495.64949310427,,1
1770353520,24462.921742900664,24462.921742900664,24445.25,24452.375,24477.882128730264,24493.952454159004,,1
1770353640,24457.648371450334,24457.648371450334,24439.5,24445.6875,24474.95534430024,24492.05971085865,,1
1770353760,24451.667935725167,24451.667935725167,24426.25,24441.5625,24471.919631182038,24490.07942807988,,1
1770353880,24446.615217862585,24455.25,24442,24449.375,24469.870119256397,24488.483175998317,,1
1770354000,24447.995108931293,24461.75,24433.25,24452.3125,24468.27397205127,24487.06471811603,,1
1770354120,24450.153804465648,24469.5,24450.153804465648,24459.8125,24467.504747319337,24485.99600368011,,1
1770354240,24454.983152232824,24464,24445.5,24456.75,24466.52704301758,24484.849101575008,,1
1770354360,24455.866576116412,24460.25,24443.5,24452,24465.206402743253,24483.560901513243,,1
1770354480,24453.933288058208,24453.933288058208,24438.75,24442.875,24463.17627522114,24481.965375963704,,1
1770354600,24448.404144029104,24448.404144029104,24430.75,24438.5,24460.932977473763,24480.260851416107,,1
1770354720,24443.452072014552,24455.25,24438.5,24446.625,24459.632252248877,24478.941798419397,,1
1770354840,24445.038536007276,24477.5,24445.038536007276,24463.8125,24460.012274771707,24478.348492599027,,1
1770354960,24454.425518003638,24476.25,24454.425518003638,24469.9375,24460.91456797428,24478.018649752008,,
1770355080,24462.18150900182,24469,24455,24462.8125,24461.087107249346,24477.42233015389,,1
1770355200,24462.49700450091,24468.5,24453.25,24462.125,24461.18146113577,24476.82243485374,,1
1770355320,24462.311002250455,24482.25,24462.311002250455,24472.1875,24462.182010123426,24476.640672702615,,
1770355440,24467.249251125228,24479.25,24459.25,24468.9375,24462.79614556675,24476.33858749859,,
1770355560,24468.093375562614,24486.25,24465.25,24476.125,24464.007859606136,24476.330211518252,,
1770355680,24472.10918778131,24491.75,24472.10918778131,24487.9375,24466.183281460122,24476.78539930185,,
1770355800,24480.023343890654,24510.75,24480.023343890654,24498.8125,24469.149574054656,24477.649207172366,,
1770355920,24489.41792194533,24520.75,24489.41792194533,24512.875,24473.12461277696,24479.030610812664,,
1770356040,24501.146460972664,24540,24501.146460972664,24527.5625,24478.073511615417,24480.933822153343,,
1770356160,24514.354480486334,24554.5,24514.354480486334,24545.0625,24484.16341965038,24483.448672264978,1,
1770356280,24529.708490243167,24553.5,24529.708490243167,24548.9375,24490.051972409437,24486.01686158792,1,
1770356400,24539.322995121584,24560.5,24539.322995121584,24552.9375,24495.768838554035,24488.64120034918,1,
1770356520,24546.13024756079,24561.5,24546.13024756079,24553.5,24501.017125958213,24491.184682688425,1,
1770356640,24549.815123780398,24560.25,24543.25,24550.75,24505.53829632565,24493.520577484956,1,
1770356760,24550.2825618902,24559.75,24544.5,24551.9375,24509.75640575059,24495.811437191427,1,
1770356880,24551.1100309451,24556.25,24544.25,24550.25,24513.43764159145,24497.946282791763,1,
1770357000,24550.68001547255,24569.75,24550.68001547255,24558.8125,24517.562628719497,24500.33319327052,1,
1770357120,24554.746257736275,24593,24554.746257736275,24577.0625,24522.971707926816,24503.342185691283,1,
1770357240,24565.904378868137,24597.25,24565.904378868137,24588.5625,24528.934507206195,24506.68415880143,1,
1770357360,24577.23343943407,24593,24577.23343943407,24586.8125,24534.196142914723,24509.826446691568,1,
1770357480,24582.022969717036,24591.75,24579.75,24586,24538.90558446793,24512.813644860526,1,
1770357600,24584.011484858518,24588.5,24576.75,24583.8125,24542.988031334484,24515.597913689526,1,
1770357720,24583.91199242926,24611.25,24583.91199242926,24596.3125,24547.835710304076,24518.763191584054,1,
1770357840,24590.11224621463,24601.75,24584.25,24593.0625,24551.94723664007,24521.676889953305,1,
1770357960,24591.587373107315,24607.75,24586.25,24594.875,24555.84976058188,24524.547404072782,1,
1770358080,24593.231186553658,24598.75,24582.5,24592.4375,24559.1759187108,24527.20976077581,1,
1770358200,24592.83434327683,24605,24584.75,24594.3125,24562.370153373453,24529.841240745387,1,
1770358320,24593.573421638415,24600.5,24591,24597.3125,24565.5467303395,24532.48717248086,1,
1770358440,24595.442960819208,24599.25,24587.75,24593.5,24568.087936672273,24534.879832383573,1,
1770358560,24594.471480409604,24603.5,24588.75,24593.9375,24570.437896974792,24537.195819348923,1,
1770358680,24594.2044902048,24599.25,24582.5,24592.25,24572.42081543163,24539.354806825435,1,
1770358800,24593.2272451024,24603.25,24590,24596.3125,24574.592786756028,24541.588441851887,1,
1770358920,24594.769872551202,24611.5,24594.769872551202,24603.0625,24577.180942505478,24543.999189230246,1,
1770359040,24598.9161862756,24602.25,24592.25,24597.8125,24579.056538641344,24546.109515142787,1,
1770359160,24598.3643431378,24598.3643431378,24580.75,24588.375,24579.90367149213,24547.766985137187,1,
1770359280,24593.3696715689,24605.5,24584.25,24592.6875,24581.065837720118,24549.528573955336,1,
1770359400,24593.02858578445,24614.25,24593.02858578445,24601.125,24582.88939792738,24551.55196321199,1,
1770359520,24597.076792892225,24599,24584.25,24591.4375,24583.666498115803,24553.11610190956,1,
1770359640,24594.257146446114,24594.257146446114,24572,24579.6875,24583.304771014366,24554.15811752095,1,
1770359760,24586.972323223057,24586.972323223057,24564.75,24570.125,24582.10661001306,24554.78426977503,,
1770359880,24578.54866161153,24578.54866161153,24556.75,24562.5,24580.324190920965,24555.086847430914,,
1770360000,24570.524330805765,24570.524330805765,24550.75,24555.5,24578.067446291785,24555.103049492445,,
1770360120,24563.012165402884,24563.012165402884,24547.25,24552.4375,24575.73745117435,24554.9985181398,,
1770360240,24557.724832701442,24562,24552,24556.5625,24573.994273794866,24555.05985076177,,
1770360360,24557.14366635072,24558.5,24543.5,24551.4375,24571.943657995333,24554.91779779072,,
1770360480,24554.29058317536,24564.75,24544.5,24553.375,24570.255598177577,24554.857295916576,,
1770360600,24553.83279158768,24560.75,24540.5,24552.875,24568.675543797795,24554.779558821807,,
1770360720,24553.35389579384,24554.25,24542,24548.3125,24566.824357997997,24554.525948671933,,
1770360840,24550.83319789692,24562,24542.5,24548.875,24565.192598179998,24554.30434284166,,
1770360960,24549.85409894846,24560,24540.5,24550.3125,24563.839861981814,24554.147799985123,,
1770361080,24550.08329947423,24560.25,24546.75,24553,24562.85441998347,24554.102788221,,
1770361200,24551.541649737115,24551.541649737115,24528.75,24539.5,24560.731290894062,24553.53012985939,,
1770361320,24545.52082486856,24545.52082486856,24514,24526.375,24557.607991721874,24552.46522280608,,
1770361440,24535.94791243428,24535.94791243428,24515.75,24522.4375,24554.410674292612,24551.287665048978,,
1770361560,24529.192706217138,24541.5,24523.5,24529.0625,24552.106294811467,24550.41608994902,,
1770361680,24529.12760310857,24532.5,24518.75,24525.875,24549.72163164679,24549.453694264743,,
1770361800,24527.501301554286,24527.501301554286,24506.5,24517.375,24546.78102876981,24548.195706254362,,1
1770361920,24522.438150777143,24522.438150777143,24507,24513.875,24543.789571608915,24546.849796205173,,1
1770362040,24518.156575388573,24532.5,24513.25,24523.9375,24541.984837826287,24545.951274785362,,1
1770362160,24521.047037694287,24542,24521.047037694287,24534.8125,24541.332807114806,24545.514460087896,,1
1770362280,24527.92976884714,24537,24522.25,24530,24540.302551922552,24544.90604988837,,1
1770362400,24528.96488442357,24557.5,24524,24540.5625,24540.326183565958,24544.73571459863,,1
1770362520,24534.763692211785,24562,24534.763692211785,24555.125,24541.671530514508,24545.143137555548,,
1770362640,24544.94434610589,24559,24539.25,24552.75,24542.6786641041,24545.441445886703,,
1770362760,24548.847173052945,24564.25,24548.847173052945,24559.375,24544.19651282191,24545.9878597735,,
1770362880,24554.11108652647,24577.25,24554.11108652647,24566.875,24546.258193474463,24546.806963311796,,
1770363000,24560.493043263235,24576,24560.493043263235,24570.125,24548.4279031586,24547.7213961231,1,
1770363120,24565.30902163162,24573.75,24564.75,24568.875,24550.286730144184,24548.55094921631,1,
1770363240,24567.09201081581,24579,24562,24568.625,24551.95384558562,24549.338166894104,1,
1770363360,24567.858505407905,24573.5,24556.25,24564.8125,24553.122814168746,24549.945003486493,1,
1770363480,24566.33550270395,24568,24552.5,24560.4375,24553.78778560795,24550.356473938,1,
1770363600,24563.386501351975,24563.386501351975,24543.75,24553.8125,24553.790032370864,24550.492004371805,1,
1770363720,24558.599500675988,24559,24544,24551.5,24553.581847609876,24550.531533612128,,
1770363840,24555.049750337996,24557.25,24543,24549.9375,24553.250543281705,24550.508238176357,,
1770363960,24552.493625168998,24557.75,24535.5,24545.4375,24552.540266619733,24550.309385698853,,
1770364080,24548.965562584497,24549.25,24531.5,24541.0625,24551.49683329067,24549.94676273027,,
1770364200,24545.01403129225,24547,24528,24539.8125,24550.434621173335,24549.549340662415,,
1770364320,24542.413265646122,24553.5,24535,24544.375,24549.883746521213,24549.34642534232,,
1770364440,24543.39413282306,24554.75,24542.75,24550.625,24549.951133201102,24549.396565524974,1,
1770364560,24547.00956641153,24553,24540.25,24546.75,24549.66012109191,24549.29277864164,,
1770364680,24546.879783205764,24558,24541,24549.4375,24549.63988281083,24549.298453989028,,
1770364800,24548.15864160288,24563.25,24532.5,24547.0625,24549.40557528257,24549.210769518868,,
1770364920,24547.61057080144,24547.61057080144,24490.5,24518.0625,24546.556204802335,24547.989268753423,,1
1770365040,24532.83653540072,24542.5,24498.75,24521.8125,24544.306777093032,24546.962728802308,,1
1770365160,24527.32451770036,24553.25,24524.25,24540.75,24543.98343372094,24546.719092378687,,1
1770365280,24534.037258850178,24562.5,24534.037258850178,24554.5,24544.939485200855,24547.024226010897,,
1770365400,24544.26862942509,24586.5,24544.26862942509,24573.0625,24547.49612290987,24548.045334794784,,
1770365520,24558.665564712544,24590.25,24558.665564712544,24584.6875,24550.87715719079,24549.48228244989,1,
1770365640,24571.676532356272,24591.25,24563,24581.6875,24553.678097446173,24550.74523215774,1,
1770365760,24576.682016178136,24588.25,24553.75,24571.3125,24555.281224951064,24551.551791680966,1,
1770365880,24573.997258089068,24573.997258089068,24549.5,24556.875,24555.426113591875,24551.760544948378,1,
1770366000,24565.436129044534,24583.25,24554.5,24565.5,24556.341921447158,24552.299347107266,1,
1770366120,24565.46806452227,24582.75,24562.25,24570.0625,24557.589246770145,24552.995941338355,1,
1770366240,24567.765282261134,24584.5,24561,24573.5,24559.03567888195,24553.800022070183,1,
1770366360,24570.632641130567,24584.5,24558.75,24572.0625,24560.219935347228,24554.516197675275,1,
1770366480,24571.34757056528,24571.34757056528,24550.25,24558.6875,24560.080623042933,24554.6797781586,1,
1770366600,24565.01753528264,24565.01753528264,24542.75,24554.125,24559.539202766304,24554.65802215238,,
1770366720,24559.57126764132,24567.75,24536.25,24552.3125,24558.88222978755,24554.566040891503,,
1770366840,24555.941883820662,24555.941883820662,24538.25,24545.1875,24557.637254352318,24554.198254974188,,
1770366960,24550.56469191033,24552.25,24539.5,24546.5625,24556.630458502106,24553.898813602653,,
1770367080,24548.563595955166,24560,24545,24552.125,24556.220871365553,24553.8292522849,,
1770367200,24550.344297977583,24553.25,24529.25,24545.8125,24555.274655786867,24553.514869842355,,
