symbol,contracts,hard_stop,ema_fast,ema_slow,stoch_lo,stoch_hi,sl_atr_mult,tp_rr,starting_equity,final_equity,total_pnl,total_return_pct,total_trades,win_count,loss_count,win_rate,avg_win,avg_loss,avg_trade,profit_factor,gross_profit,gross_loss,total_fees,fee_per_trade,max_drawdown_pct,max_drawdown_dollars,max_daily_loss,max_daily_profit,avg_daily_pnl,sharpe_ratio,trading_days,rt_cost_per_trade
MNQ,4,40,21,55,25,75,2.5,1.8,10000.0,3890.0000000016107,-6109.999999998373,-61.099999999983886,55,0,55,0.0,0.0,-111.0909090908795,-111.0909090908795,0.0,0.0,6109.999999998373,5478.000000000003,99.60000000000005,61.099999999983886,6109.999999998389,-2121.599999999883,-501.5999999996508,-1527.499999999592,-38.76934721941623,4,99.6
MNQ,4,100,21,55,25,75,1.5,1.5,10000.0,3868.799999999984,-6131.200000000003,-61.31200000000017,47,13,34,27.659574468085108,50.39999999999999,-199.60000000000002,-130.4510638297873,0.09654603324295645,655.1999999999999,6786.400000000003,4681.2,99.6,61.31200000000017,6131.200000000016,-2393.1999999999994,-447.6,-1532.7999999999997,-34.86843431399578,4,99.6
MNQ,4,100,21,55,25,75,2.0,1.5,10000.0,3868.799999999984,-6131.200000000003,-61.31200000000017,47,13,34,27.659574468085108,50.39999999999999,-199.60000000000002,-130.4510638297873,0.09654603324295645,655.1999999999999,6786.400000000003,4681.2,99.6,61.31200000000017,6131.200000000016,-2393.1999999999994,-447.6,-1532.7999999999997,-34.86843431399578,4,99.6
MNQ,4,100,21,55,25,75,2.5,1.5,10000.0,3868.799999999984,-6131.200000000003,-61.31200000000017,47,13,34,27.659574468085108,50.39999999999999,-199.60000000000002,-130.4510638297873,0.09654603324295645,655.1999999999999,6786.400000000003,4681.2,99.6,61.31200000000017,6131.200000000016,-2393.1999999999994,-447.6,-1532.7999999999997,-34.86843431399578,4,99.6
MNQ,4,40,21,55,25,75,1.5,2.5,10000.0,3863.5999999999794,-6136.400000000003,-61.36400000000021,59,15,44,25.423728813559322,0.4000000000000057,-139.60000000000002,-104.006779661017,0.0009768168793956892,6.000000000000085,6142.400000000003,5876.400000000004,99.60000000000007,61.36400000000021,6136.400000000021,-2511.999999999999,-417.6,-1534.0999999999995,-32.11241978263349,4,99.6
MNQ,4,40,21,55,25,75,2.0,2.5,10000.0,3863.5999999999794,-6136.400000000003,-61.36400000000021,59,15,44,25.423728813559322,0.4000000000000057,-139.60000000000002,-104.006779661017,0.0009768168793956892,6.000000000000085,6142.400000000003,5876.400000000004,99.60000000000007,61.36400000000021,6136.400000000021,-2511.999999999999,-417.6,-1534.0999999999995,-32.11241978263349,4,99.6
MNQ,4,40,21,55,25,75,2.5,2.5,10000.0,3863.5999999999794,-6136.400000000003,-61.36400000000021,59,15,44,25.423728813559322,0.4000000000000057,-139.60000000000002,-104.006779661017,0.0009768168793956892,6.000000000000085,6142.400000000003,5876.400000000004,99.60000000000007,61.36400000000021,6136.400000000021,-2511.999999999999,-417.6,-1534.0999999999995,-32.11241978263349,4,99.6
MNQ,4,80,21,55,25,75,1.5,2.5,10000.0,3862.3999999999805,-6137.600000000001,-61.3760000000002,56,14,42,25.0,100.40000000000002,-179.60000000000002,-109.60000000000002,0.18634001484780985,1405.6000000000001,7543.200000000005,5577.600000000003,99.60000000000005,61.3760000000002,6137.6000000000195,-2773.199999999999,-237.6,-1534.3999999999992,-26.07130217231,4,99.6
MNQ,4,80,21,55,25,75,2.0,2.5,10000.0,3862.3999999999805,-6137.600000000001,-61.3760000000002,56,14,42,25.0,100.40000000000002,-179.60000000000002,-109.60000000000002,0.18634001484780985,1405.6000000000001,7543.200000000005,5577.600000000003,99.60000000000005,61.3760000000002,6137.6000000000195,-2773.199999999999,-237.6,-1534.3999999999992,-26.07130217231,4,99.6
MNQ,4,80,21,55,25,75,2.5,2.5,10000.0,3862.3999999999805,-6137.600000000001,-61.3760000000002,56,14,42,25.0,100.40000000000002,-179.60000000000002,-109.60000000000002,0.18634001484780985,1405.6000000000001,7543.200000000005,5577.600000000003,99.60000000000005,61.3760000000002,6137.6000000000195,-2773.199999999999,-237.6,-1534.3999999999992,-26.07130217231,4,99.6
MNQ,4,40,21,55,25,75,1.5,2.0,10000.0,3862.3999999999805,-6137.600000000003,-61.3760000000002,56,0,56,0.0,0.0,-109.60000000000001,-109.60000000000005,0.0,0.0,6137.600000000003,5577.600000000003,99.60000000000005,61.3760000000002,6137.6000000000195,-2253.1999999999994,-477.6,-1534.3999999999996,-36.69301335225834,4,99.6
MNQ,4,40,21,55,25,75,2.0,2.0,10000.0,3862.3999999999805,-6137.600000000003,-61.3760000000002,56,0,56,0.0,0.0,-109.60000000000001,-109.60000000000005,0.0,0.0,6137.600000000003,5577.600000000003,99.60000000000005,61.3760000000002,6137.6000000000195,-2253.1999999999994,-477.6,-1534.3999999999996,-36.69301335225834,4,99.6
MNQ,4,40,21,55,25,75,2.5,2.0,10000.0,3862.3999999999805,-6137.600000000003,-61.3760000000002,56,0,56,0.0,0.0,-109.60000000000001,-109.60000000000005,0.0,0.0,6137.600000000003,5577.600000000003,99.60000000000005,61.3760000000002,6137.6000000000195,-2253.1999999999994,-477.6,-1534.3999999999996,-36.69301335225834,4,99.6
MNQ,4,40,21,55,25,75,1.5,1.5,10000.0,3861.5999999999813,-6138.400000000003,-61.384000000000185,54,0,54,0.0,0.0,-113.67407407407411,-113.67407407407414,0.0,0.0,6138.400000000003,5378.400000000002,99.60000000000004,61.384000000000185,6138.400000000019,-1993.9999999999993,-537.6,-1534.5999999999995,-41.07174705038212,4,99.6
MNQ,4,40,21,55,25,75,2.0,1.5,10000.0,3861.5999999999813,-6138.400000000003,-61.384000000000185,54,0,54,0.0,0.0,-113.67407407407411,-113.67407407407414,0.0,0.0,6138.400000000003,5378.400000000002,99.60000000000004,61.384000000000185,6138.400000000019,-1993.9999999999993,-537.6,-1534.5999999999995,-41.07174705038212,4,99.6
MNQ,4,40,21,55,25,75,2.5,1.5,10000.0,3861.5999999999813,-6138.400000000003,-61.384000000000185,54,0,54,0.0,0.0,-113.67407407407411,-113.67407407407414,0.0,0.0,6138.400000000003,5378.400000000002,99.60000000000004,61.384000000000185,6138.400000000019,-1993.9999999999993,-537.6,-1534.5999999999995,-41.07174705038212,4,99.6
MNQ,4,80,21,55,25,75,1.5,2.0,10000.0,3841.1999999999816,-6158.800000000002,-61.588000000000186,53,14,39,26.41509433962264,60.39999999999999,-179.60000000000005,-116.2037735849057,0.12072411626977318,845.5999999999998,7004.400000000004,5278.800000000002,99.60000000000004,61.588000000000186,6158.800000000018,-2274.399999999999,-357.6,-1539.6999999999994,-32.55486011704634,4,99.6
MNQ,4,80,21,55,25,75,2.0,2.0,10000.0,3841.1999999999816,-6158.800000000002,-61.588000000000186,53,14,39,26.41509433962264,60.39999999999999,-179.60000000000005,-116.2037735849057,0.12072411626977318,845.5999999999998,7004.400000000004,5278.800000000002,99.60000000000004,61.588000000000186,6158.800000000018,-2274.399999999999,-357.6,-1539.6999999999994,-32.55486011704634,4,99.6
MNQ,4,80,21,55,25,75,2.5,2.0,10000.0,3841.1999999999816,-6158.800000000002,-61.588000000000186,53,14,39,26.41509433962264,60.39999999999999,-179.60000000000005,-116.2037735849057,0.12072411626977318,845.5999999999998,7004.400000000004,5278.800000000002,99.60000000000004,61.588000000000186,6158.800000000018,-2274.399999999999,-357.6,-1539.6999999999994,-32.55486011704634,4,99.6
MNQ,4,100,21,55,25,75,1.5,2.0,10000.0,3820.799999999982,-6179.200000000002,-61.79200000000018,52,14,38,26.923076923076923,100.40000000000002,-199.60000000000005,-118.83076923076926,0.18531800442991236,1405.6000000000001,7584.800000000005,5179.200000000002,99.60000000000004,61.79200000000018,6179.200000000018,-2294.7999999999993,-297.6,-1544.7999999999993,-30.645943310661576,4,99.6
MNQ,4,100,21,55,25,75,2.0,2.0,10000.0,3820.799999999982,-6179.200000000002,-61.79200000000018,52,14,38,26.923076923076923,100.40000000000002,-199.60000000000005,-118.83076923076926,0.18531800442991236,1405.6000000000001,7584.800000000005,5179.200000000002,99.60000000000004,61.79200000000018,6179.200000000018,-2294.7999999999993,-297.6,-1544.7999999999993,-30.645943310661576,4,99.6
MNQ,4,100,21,55,25,75,2.5,2.0,10000.0,3820.799999999982,-6179.200000000002,-61.79200000000018,52,14,38,26.923076923076923,100.40000000000002,-199.60000000000005,-118.83076923076926,0.18531800442991236,1405.6000000000001,7584.800000000005,5179.200000000002,99.60000000000004,61.79200000000018,6179.200000000018,-2294.7999999999993,-297.6,-1544.7999999999993,-30.645943310661576,4,99.6
MES,2,25,21,55,25,75,1.5,2.0,10000.0,3103.8200000003208,-6896.180000000049,-68.9617999999968,1433,662,771,46.19678995115143,35.540000000000006,-39.459999999999994,-4.812407536636462,0.7733283898124269,23527.480000000367,30423.659999999516,20721.17999999926,14.459999999999486,69.67259999999679,6967.259999999679,-469.3399999999998,264.72,-56.066504065040675,-7.03387400206805,123,14.46
MES,2,25,21,55,25,75,2.0,2.0,10000.0,3103.8200000003208,-6896.180000000049,-68.9617999999968,1433,662,771,46.19678995115143,35.540000000000006,-39.459999999999994,-4.812407536636462,0.7733283898124269,23527.480000000367,30423.659999999516,20721.17999999926,14.459999999999486,69.67259999999679,6967.259999999679,-469.3399999999998,264.72,-56.066504065040675,-7.03387400206805,123,14.46
MES,2,25,21,55,25,75,2.5,2.0,10000.0,3103.8200000003208,-6896.180000000049,-68.9617999999968,1433,662,771,46.19678995115143,35.540000000000006,-39.459999999999994,-4.812407536636462,0.7733283898124269,23527.480000000367,30423.659999999516,20721.17999999926,14.459999999999486,69.67259999999679,6967.259999999679,-469.3399999999998,264.72,-56.066504065040675,-7.03387400206805,123,14.46
MNQ,3,80,21,55,25,75,1.5,2.5,10000.0,2996.4999999984675,-7003.500000001515,-70.03500000001533,105,33,72,31.428571428571427,125.29999999979493,-154.69999999992726,-66.70000000001443,0.37122926093471037,4134.899999993236,11138.399999994768,7843.499999999987,74.69999999999987,70.03500000001533,7003.5000000015325,-2806.299999999634,-88.20000000021822,-1000.500000000218,-18.734147147956588,7,74.7
MNQ,3,80,21,55,25,75,2.0,2.5,10000.0,2996.4999999984675,-7003.500000001515,-70.03500000001533,105,33,72,31.428571428571427,125.29999999979493,-154.69999999992726,-66.70000000001443,0.37122926093471037,4134.899999993236,11138.399999994768,7843.499999999987,74.69999999999987,70.03500000001533,7003.5000000015325,-2806.299999999634,-88.20000000021822,-1000.500000000218,-18.734147147956588,7,74.7
MNQ,3,80,21,55,25,75,2.5,2.5,10000.0,2996.4999999984675,-7003.500000001515,-70.03500000001533,105,33,72,31.428571428571427,125.29999999979493,-154.69999999992726,-66.70000000001443,0.37122926093471037,4134.899999993236,11138.399999994768,7843.499999999987,74.69999999999987,70.03500000001533,7003.5000000015325,-2806.299999999634,-88.20000000021822,-1000.500000000218,-18.734147147956588,7,74.7
MNQ,3,60,21,55,25,75,1.5,1.8,10000.0,2988.099999999121,-7011.900000000865,-70.1190000000088,77,20,57,25.97402597402597,33.299999999956334,-134.70000000000002,-91.06363636364759,0.08674246864365612,665.9999999991268,7677.899999999993,5751.899999999992,74.6999999999999,70.1190000000088,7011.900000000879,-2898.3000000002603,-304.2000000001309,-1402.3800000001743,-25.93683230343819,5,74.7
MNQ,3,60,21,55,25,75,2.0,1.8,10000.0,2988.099999999121,-7011.900000000865,-70.1190000000088,77,20,57,25.97402597402597,33.299999999956334,-134.70000000000002,-91.06363636364759,0.08674246864365612,665.9999999991268,7677.899999999993,5751.899999999992,74.6999999999999,70.1190000000088,7011.900000000879,-2898.3000000002603,-304.2000000001309,-1402.3800000001743,-25.93683230343819,5,74.7
MNQ,3,60,21,55,25,75,2.5,1.8,10000.0,2988.099999999121,-7011.900000000865,-70.1190000000088,77,20,57,25.97402597402597,33.299999999956334,-134.70000000000002,-91.06363636364759,0.08674246864365612,665.9999999991268,7677.899999999993,5751.899999999992,74.6999999999999,70.1190000000088,7011.900000000879,-2898.3000000002603,-304.2000000001309,-1402.3800000001743,-25.93683230343819,5,74.7
MNQ,3,25,21,55,25,75,1.5,1.8,10000.0,2987.000000001596,-7012.999999998389,-70.12999999998404,90,0,90,0.0,0.0,-77.92222222220445,-77.92222222220433,0.0,0.0,7012.999999998389,6722.99999999999,74.69999999999989,70.12999999998404,7012.999999998404,-2471.300000000363,-388.19999999956343,-1168.8333333330665,-26.548026701516708,6,74.7
MNQ,3,25,21,55,25,75,2.0,1.8,10000.0,2987.000000001596,-7012.999999998389,-70.12999999998404,90,0,90,0.0,0.0,-77.92222222220445,-77.92222222220433,0.0,0.0,7012.999999998389,6722.99999999999,74.69999999999989,70.12999999998404,7012.999999998404,-2471.300000000363,-388.19999999956343,-1168.8333333330665,-26.548026701516708,6,74.7
MNQ,3,25,21,55,25,75,2.5,1.8,10000.0,2987.000000001596,-7012.999999998389,-70.12999999998404,90,0,90,0.0,0.0,-77.92222222220445,-77.92222222220433,0.0,0.0,7012.999999998389,6722.99999999999,74.69999999999989,70.12999999998404,7012.999999998404,-2471.300000000363,-388.19999999956343,-1168.8333333330665,-26.548026701516708,6,74.7
MNQ,3,40,21,55,25,75,1.5,2.5,10000.0,2984.700000001232,-7015.299999998751,-70.15299999998767,99,31,68,31.313131313131315,25.30000000019949,-114.70000000007276,-70.86161616160355,0.10055643879246212,784.3000000061842,7799.600000004939,7395.299999999988,74.69999999999989,70.15299999998767,7015.299999998768,-2486.300000000363,-268.1999999997817,-1169.2166666664607,-27.4347626232964,6,74.7
MNQ,3,40,21,55,25,75,2.0,2.5,10000.0,2984.700000001232,-7015.299999998751,-70.15299999998767,99,31,68,31.313131313131315,25.30000000019949,-114.70000000007276,-70.86161616160355,0.10055643879246212,784.3000000061842,7799.600000004939,7395.299999999988,74.69999999999989,70.15299999998767,7015.299999998768,-2486.300000000363,-268.1999999997817,-1169.2166666664607,-27.4347626232964,6,74.7
MNQ,3,40,21,55,25,75,2.5,2.5,10000.0,2984.700000001232,-7015.299999998751,-70.15299999998767,99,31,68,31.313131313131315,25.30000000019949,-114.70000000007276,-70.86161616160355,0.10055643879246212,784.3000000061842,7799.600000004939,7395.299999999988,74.69999999999989,70.15299999998767,7015.299999998768,-2486.300000000363,-268.1999999997817,-1169.2166666664607,-27.4347626232964,6,74.7
MNQ,3,60,21,55,25,75,1.5,2.5,10000.0,2980.599999999996,-7019.399999999988,-70.19400000000005,102,32,70,31.372549019607842,75.3,-134.70000000000007,-68.81764705882341,0.2555520203627108,2409.6,9429.0,7619.399999999988,74.69999999999987,70.19400000000005,7019.400000000004,-2646.299999999999,-178.19999999999993,-1002.7714285714285,-20.34389635296835,7,74.7
MNQ,3,60,21,55,25,75,2.0,2.5,10000.0,2980.599999999996,-7019.399999999988,-70.19400000000005,102,32,70,31.372549019607842,75.3,-134.70000000000007,-68.81764705882341,0.2555520203627108,2409.6,9429.0,7619.399999999988,74.69999999999987,70.19400000000005,7019.400000000004,-2646.299999999999,-178.19999999999993,-1002.7714285714285,-20.34389635296835,7,74.7
MNQ,3,60,21,55,25,75,2.5,2.5,10000.0,2980.599999999996,-7019.399999999988,-70.19400000000005,102,32,70,31.372549019607842,75.3,-134.70000000000007,-68.81764705882341,0.2555520203627108,2409.6,9429.0,7619.399999999988,74.69999999999987,70.19400000000005,7019.400000000004,-2646.299999999999,-178.19999999999993,-1002.7714285714285,-20.34389635296835,7,74.7
MNQ,3,15,21,55,25,75,1.5,1.5,10000.0,2976.9999999999955,-7022.99999999999,-70.23000000000005,90,0,90,0.0,0.0,-78.03333333333336,-78.03333333333322,0.0,0.0,7022.99999999999,6722.99999999999,74.69999999999989,70.23000000000005,7023.000000000005,-2376.2999999999997,-425.7,-1170.5,-28.60389282724914,6,74.7
MNQ,3,15,21,55,25,75,2.0,1.5,10000.0,2976.9999999999955,-7022.99999999999,-70.23000000000005,90,0,90,0.0,0.0,-78.03333333333336,-78.03333333333322,0.0,0.0,7022.99999999999,6722.99999999999,74.69999999999989,70.23000000000005,7023.000000000005,-2376.2999999999997,-425.7,-1170.5,-28.60389282724914,6,74.7
MNQ,3,15,21,55,25,75,2.5,1.5,10000.0,2976.9999999999955,-7022.99999999999,-70.23000000000005,90,0,90,0.0,0.0,-78.03333333333336,-78.03333333333322,0.0,0.0,7022.99999999999,6722.99999999999,74.69999999999989,70.23000000000005,7023.000000000005,-2376.2999999999997,-425.7,-1170.5,-28.60389282724914,6,74.7
MNQ,3,25,21,55,25,75,1.5,1.5,10000.0,2976.399999998468,-7023.600000001517,-70.23600000001532,88,0,88,0.0,0.0,-79.81363636365376,-79.8136363636536,0.0,0.0,7023.600000001517,6573.59999999999,74.69999999999989,70.23600000001532,7023.600000001532,-2516.300000001236,-248.4999999996362,-1170.6000000002548,-24.99457569201345,6,74.7
MNQ,3,25,21,55,25,75,2.0,1.5,10000.0,2976.399999998468,-7023.600000001517,-70.23600000001532,88,0,88,0.0,0.0,-79.81363636365376,-79.8136363636536,0.0,0.0,7023.600000001517,6573.59999999999,74.69999999999989,70.23600000001532,7023.600000001532,-2516.300000001236,-248.4999999996362,-1170.6000000002548,-24.99457569201345,6,74.7
MNQ,3,25,21,55,25,75,2.5,1.5,10000.0,2976.399999998468,-7023.600000001517,-70.23600000001532,88,0,88,0.0,0.0,-79.81363636365376,-79.8136363636536,0.0,0.0,7023.600000001517,6573.59999999999,74.69999999999989,70.23600000001532,7023.600000001532,-2516.300000001236,-248.4999999996362,-1170.6000000002548,-24.99457569201345,6,74.7
MNQ,3,80,21,55,25,75,1.5,1.5,10000.0,2971.0000000015225,-7028.999999998465,-70.28999999998477,70,19,51,27.142857142857142,45.29999999988511,-154.69999999992723,-100.41428571426378,0.10909160044085611,860.6999999978169,7889.699999996283,5228.999999999994,74.6999999999999,70.28999999998477,7028.9999999984775,-3286.299999998761,-309.39999999985446,-1405.7999999996941,-20.21008267232225,5,74.7
MNQ,3,80,21,55,25,75,2.0,1.5,10000.0,2971.0000000015225,-7028.999999998465,-70.28999999998477,70,19,51,27.142857142857142,45.29999999988511,-154.69999999992723,-100.41428571426378,0.10909160044085611,860.6999999978169,7889.699999996283,5228.999999999994,74.6999999999999,70.28999999998477,7028.9999999984775,-3286.299999998761,-309.39999999985446,-1405.7999999996941,-20.21008267232225,5,74.7
MNQ,3,80,21,55,25,75,2.5,1.5,10000.0,2971.0000000015225,-7028.999999998465,-70.28999999998477,70,19,51,27.142857142857142,45.29999999988511,-154.69999999992723,-100.41428571426378,0.10909160044085611,860.6999999978169,7889.699999996283,5228.999999999994,74.6999999999999,70.28999999998477,7028.9999999984775,-3286.299999998761,-309.39999999985446,-1405.7999999996941,-20.21008267232225,5,74.7
MNQ,3,15,21,55,25,75,1.5,2.5,10000.0,2963.7999999999956,-7036.199999999989,-70.36200000000005,96,0,96,0.0,0.0,-73.29375,-73.29374999999989,0.0,0.0,7036.199999999989,7171.199999999989,74.69999999999989,70.36200000000005,7036.200000000004,-2286.3,-380.7,-1172.7,-32.229268592005354,6,74.7
MNQ,3,15,21,55,25,75,2.0,2.5,10000.0,2963.7999999999956,-7036.199999999989,-70.36200000000005,96,0,96,0.0,0.0,-73.29375,-73.29374999999989,0.0,0.0,7036.199999999989,7171.199999999989,74.69999999999989,70.36200000000005,7036.200000000004,-2286.3,-380.7,-1172.7,-32.229268592005354,6,74.7
MNQ,3,15,21,55,25,75,2.5,2.5,10000.0,2963.7999999999956,-7036.199999999989,-70.36200000000005,96,0,96,0.0,0.0,-73.29375,-73.29374999999989,0.0,0.0,7036.199999999989,7171.199999999989,74.69999999999989,70.36200000000005,7036.200000000004,-2286.3,-380.7,-1172.7,-32.229268592005354,6,74.7
MNQ,3,80,21,55,25,75,1.5,1.8,10000.0,2962.900000001435,-7037.0999999985515,-70.37099999998566,73,19,54,26.027397260273972,69.29999999986903,-154.69999999992726,-96.39863013696646,0.15761689291078687,1316.6999999975112,8353.799999996065,5453.099999999993,74.6999999999999,70.37099999998566,7037.099999998565,-3142.2999999991102,-256.20000000017455,-1407.4199999997115,-22.52333703256382,5,74.7
MNQ,3,80,21,55,25,75,2.0,1.8,10000.0,2962.900000001435,-7037.0999999985515,-70.37099999998566,73,19,54,26.027397260273972,69.29999999986903,-154.69999999992726,-96.39863013696646,0.15761689291078687,1316.6999999975112,8353.799999996065,5453.099999999993,74.6999999999999,70.37099999998566,7037.099999998565,-3142.2999999991102,-256.20000000017455,-1407.4199999997115,-22.52333703256382,5,74.7
MNQ,3,80,21,55,25,75,2.5,1.8,10000.0,2962.900000001435,-7037.0999999985515,-70.37099999998566,73,19,54,26.027397260273972,69.29999999986903,-154.69999999992726,-96.39863013696646,0.15761689291078687,1316.6999999975112,8353.799999996065,5453.099999999993,74.6999999999999,70.37099999998566,7037.099999998565,-3142.2999999991102,-256.20000000017455,-1407.4199999997115,-22.52333703256382,5,74.7
MNQ,3,15,21,55,25,75,1.5,2.0,10000.0,2962.899999999995,-7037.099999999989,-70.37100000000005,93,0,93,0.0,0.0,-75.66774193548387,-75.66774193548376,0.0,0.0,7037.099999999989,6947.099999999989,74.69999999999989,70.37100000000005,7037.100000000005,-2331.2999999999997,-403.2,-1172.8500000000001,-30.624919111008143,6,74.7
MNQ,3,15,21,55,25,75,2.0,2.0,10000.0,2962.899999999995,-7037.099999999989,-70.37100000000005,93,0,93,0.0,0.0,-75.66774193548387,-75.66774193548376,0.0,0.0,7037.099999999989,6947.099999999989,74.69999999999989,70.37100000000005,7037.100000000005,-2331.2999999999997,-403.2,-1172.8500000000001,-30.624919111008143,6,74.7
MNQ,3,15,21,55,25,75,2.5,2.0,10000.0,2962.899999999995,-7037.099999999989,-70.37100000000005,93,0,93,0.0,0.0,-75.66774193548387,-75.66774193548376,0.0,0.0,7037.099999999989,6947.099999999989,74.69999999999989,70.37100000000005,7037.100000000005,-2331.2999999999997,-403.2,-1172.8500000000001,-30.624919111008143,6,74.7
MNQ,3,60,21,55,25,75,1.5,2.0,10000.0,2958.6999999999944,-7041.299999999991,-70.41300000000005,79,20,59,25.31645569620253,45.29999999999999,-134.70000000000002,-89.13037974683533,0.1140009814654034,905.9999999999997,7947.299999999993,5901.299999999992,74.6999999999999,70.41300000000005,7041.300000000006,-2826.2999999999984,-268.19999999999993,-1408.2599999999998,-26.877800810562242,5,74.7
MNQ,3,60,21,55,25,75,2.0,2.0,10000.0,2958.6999999999944,-7041.299999999991,-70.41300000000005,79,20,59,25.31645569620253,45.29999999999999,-134.70000000000002,-89.13037974683533,0.1140009814654034,905.9999999999997,7947.299999999993,5901.299999999992,74.6999999999999,70.41300000000005,7041.300000000006,-2826.2999999999984,-268.19999999999993,-1408.2599999999998,-26.877800810562242,5,74.7
MNQ,3,60,21,55,25,75,2.5,2.0,10000.0,2958.6999999999944,-7041.299999999991,-70.41300000000005,79,20,59,25.31645569620253,45.29999999999999,-134.70000000000002,-89.13037974683533,0.1140009814654034,905.9999999999997,7947.299999999993,5901.299999999992,74.6999999999999,70.41300000000005,7041.300000000006,-2826.2999999999984,-268.19999999999993,-1408.2599999999998,-26.877800810562242,5,74.7
MNQ,3,25,21,55,25,75,1.5,2.5,10000.0,2954.1000000010135,-7045.89999999897,-70.45899999998987,97,0,97,0.0,0.0,-72.63814432988642,-72.63814432988629,0.0,0.0,7045.89999999897,7245.899999999989,74.69999999999989,70.45899999998987,7045.8999999989865,-2366.3000000003635,-335.6999999997817,-1174.316666666497,-30.30941503350931,6,74.7
MNQ,3,25,21,55,25,75,2.0,2.5,10000.0,2954.1000000010135,-7045.89999999897,-70.45899999998987,97,0,97,0.0,0.0,-72.63814432988642,-72.63814432988629,0.0,0.0,7045.89999999897,7245.899999999989,74.69999999999989,70.45899999998987,7045.8999999989865,-2366.3000000003635,-335.6999999997817,-1174.316666666497,-30.30941503350931,6,74.7
MNQ,3,25,21,55,25,75,2.5,2.5,10000.0,2954.1000000010135,-7045.89999999897,-70.45899999998987,97,0,97,0.0,0.0,-72.63814432988642,-72.63814432988629,0.0,0.0,7045.89999999897,7245.899999999989,74.69999999999989,70.45899999998987,7045.8999999989865,-2366.3000000003635,-335.6999999997817,-1174.316666666497,-30.30941503350931,6,74.7
MNQ,3,100,21,55,25,75,1.5,2.0,10000.0,2946.899999998829,-7053.100000001156,-70.53100000001172,73,19,54,26.027397260273972,125.30000000014553,-174.70000000007283,-96.61780821919392,0.25235854056708573,2380.7000000027647,9433.800000003928,5453.099999999993,74.6999999999999,70.53100000001172,7053.100000001171,-3266.300000000798,-148.1999999997816,-1410.6200000002325,-21.10771264043817,5,74.7
MNQ,3,100,21,55,25,75,2.0,2.0,10000.0,2946.899999998829,-7053.100000001156,-70.53100000001172,73,19,54,26.027397260273972,125.30000000014553,-174.70000000007283,-96.61780821919392,0.25235854056708573,2380.7000000027647,9433.800000003928,5453.099999999993,74.6999999999999,70.53100000001172,7053.100000001171,-3266.300000000798,-148.1999999997816,-1410.6200000002325,-21.10771264043817,5,74.7
MNQ,3,100,21,55,25,75,2.5,2.0,10000.0,2946.899999998829,-7053.100000001156,-70.53100000001172,73,19,54,26.027397260273972,125.30000000014553,-174.70000000007283,-96.61780821919392,0.25235854056708573,2380.7000000027647,9433.800000003928,5453.099999999993,74.6999999999999,70.53100000001172,7053.100000001171,-3266.300000000798,-148.1999999997816,-1410.6200000002325,-21.10771264043817,5,74.7
MNQ,3,40,21,55,25,75,1.5,1.5,10000.0,2938.6999999978852,-7061.300000002101,-70.61300000002115,79,0,79,0.0,0.0,-89.38354430382418,-89.38354430382407,0.0,0.0,7061.300000002101,5901.299999999992,74.6999999999999,70.61300000002115,7061.300000002115,-2726.3000000012357,-388.1999999997817,-1412.2600000004222,-29.49616810033739,5,74.7
MNQ,3,40,21,55,25,75,2.0,1.5,10000.0,2938.6999999978852,-7061.300000002101,-70.61300000002115,79,0,79,0.0,0.0,-89.38354430382418,-89.38354430382407,0.0,0.0,7061.300000002101,5901.299999999992,74.6999999999999,70.61300000002115,7061.300000002115,-2726.3000000012357,-388.1999999997817,-1412.2600000004222,-29.49616810033739,5,74.7
MNQ,3,40,21,55,25,75,2.5,1.5,10000.0,2938.6999999978852,-7061.300000002101,-70.61300000002115,79,0,79,0.0,0.0,-89.38354430382418,-89.38354430382407,0.0,0.0,7061.300000002101,5901.299999999992,74.6999999999999,70.61300000002115,7061.300000002115,-2726.3000000012357,-388.1999999997817,-1412.2600000004222,-29.49616810033739,5,74.7
MNQ,3,40,21,55,25,75,1.5,1.8,10000.0,2927.69999999678,-7072.300000003205,-70.7230000000322,89,0,89,0.0,0.0,-79.46404494385638,-79.46404494385624,0.0,0.0,7072.300000003205,6648.29999999999,74.69999999999989,70.7230000000322,7072.30000000322,-2654.3000000014104,-240.1999999999709,-1178.7166666672026,-23.3702415485236,6,74.7
MNQ,3,40,21,55,25,75,2.0,1.8,10000.0,2927.69999999678,-7072.300000003205,-70.7230000000322,89,0,89,0.0,0.0,-79.46404494385638,-79.46404494385624,0.0,0.0,7072.300000003205,6648.29999999999,74.69999999999989,70.7230000000322,7072.30000000322,-2654.3000000014104,-240.1999999999709,-1178.7166666672026,-23.3702415485236,6,74.7
MNQ,3,40,21,55,25,75,2.5,1.8,10000.0,2927.69999999678,-7072.300000003205,-70.7230000000322,89,0,89,0.0,0.0,-79.46404494385638,-79.46404494385624,0.0,0.0,7072.300000003205,6648.29999999999,74.69999999999989,70.7230000000322,7072.30000000322,-2654.3000000014104,-240.1999999999709,-1178.7166666672026,-23.3702415485236,6,74.7
